ID,MaxPrice,MinPrice,Availability,Condition,Merchant,DateSeen,isSale,Shipping,Brand,SubCategories,DateAdded,DateUpdated,MainCategories
AV2Z1Efc-jtxr-f39lm6,162.99,162.99,In Stock,New,Bestbuy.com,2017-10-10 13:00:00+00:00,No,Charges Apply,Corsair,"Computers,Memory (RAM),Computers & Accessories,Computer Components,Memory Upgrades,Memory,Electronics,Computers & Tablets,Computer Cards & Components",2017-07-31 18:06:52+00:00,2018-07-03 20:39:59+00:00,Electronics
AV2Z1Efc-jtxr-f39lm6,189.99,189.99,In Stock,New,Bestbuy.com,2018-05-26 08:00:00+00:00,No,Charges Apply,Corsair,"Computers,Memory (RAM),Computers & Accessories,Computer Components,Memory Upgrades,Memory,Electronics,Computers & Tablets,Computer Cards & Components",2017-07-31 18:06:52+00:00,2018-07-03 20:39:59+00:00,Electronics
AV2Z1Efc-jtxr-f39lm6,194.82,194.82,In Stock,New,Beach Audio Inc,2017-09-28 04:00:00+00:00,No,Charges Apply,Corsair,"Computers,Memory (RAM),Computers & Accessories,Computer Components,Memory Upgrades,Memory,Electronics,Computers & Tablets,Computer Cards & Components",2017-07-31 18:06:52+00:00,2018-07-03 20:39:59+00:00,Electronics
AV2Z1Efc-jtxr-f39lm6,149.99,149.99,In Stock,New,Bestbuy.com,2017-09-06 20:00:00+00:00,No,Charges Apply,Corsair,"Computers,Memory (RAM),Computers & Accessories,Computer Components,Memory Upgrades,Memory,Electronics,Computers & Tablets,Computer Cards & Components",2017-07-31 18:06:52+00:00,2018-07-03 20:39:59+00:00,Electronics
AV2Z1Efc-jtxr-f39lm6,147.99,147.99,In Stock,New,Bestbuy.com,2017-09-28 04:00:00+00:00,No,Charges Apply,Corsair,"Computers,Memory (RAM),Computers & Accessories,Computer Components,Memory Upgrades,Memory,Electronics,Computers & Tablets,Computer Cards & Components",2017-07-31 18:06:52+00:00,2018-07-03 20:39:59+00:00,Electronics
AV2Z1Efc-jtxr-f39lm6,158.95,158.95,In Stock,New,Alex Magic Electronics,2017-09-28 04:00:00+00:00,No,Charges Apply,Corsair,"Computers,Memory (RAM),Computers & Accessories,Computer Components,Memory Upgrades,Memory,Electronics,Computers & Tablets,Computer Cards & Components",2017-07-31 18:06:52+00:00,2018-07-03 20:39:59+00:00,Electronics
AV2Z1Efc-jtxr-f39lm6,154.99,154.99,In Stock,New,Bestbuy.com,2017-09-18 09:00:00+00:00,No,Charges Apply,Corsair,"Computers,Memory (RAM),Computers & Accessories,Computer Components,Memory Upgrades,Memory,Electronics,Computers & Tablets,Computer Cards & Components",2017-07-31 18:06:52+00:00,2018-07-03 20:39:59+00:00,Electronics
AV2Z1Efc-jtxr-f39lm6,151.99,151.99,In Stock,New,Bestbuy.com,2017-09-12 06:00:00+00:00,No,Charges Apply,Corsair,"Computers,Memory (RAM),Computers & Accessories,Computer Components,Memory Upgrades,Memory,Electronics,Computers & Tablets,Computer Cards & Components",2017-07-31 18:06:52+00:00,2018-07-03 20:39:59+00:00,Electronics
AVpgNkVc1cnluZ0-yJB6,55.99,55.99,In Stock,New,Bestbuy.com,2017-08-01 00:00:00+00:00,No,Charges Apply,Outdoor Tech,"Bluetooth & Wireless Speakers,Portable Audio & Video,Electronics,MP3 & MP4 Player Accessories,Portable Speakers,Audio",2015-11-16 06:26:07+00:00,2018-07-19 03:52:12+00:00,Electronics
AVpgNkVc1cnluZ0-yJB6,56.99,56.99,In Stock,New,Bestbuy.com,2017-08-01 00:00:00+00:00,No,Charges Apply,Outdoor Tech,"Bluetooth & Wireless Speakers,Portable Audio & Video,Electronics,MP3 & MP4 Player Accessories,Portable Speakers,Audio",2015-11-16 06:26:07+00:00,2018-07-19 03:52:12+00:00,Electronics
AVpgNkVc1cnluZ0-yJB6,65.99,65.99,In Stock,New,Bestbuy.com,2017-08-01 00:00:00+00:00,No,Charges Apply,Outdoor Tech,"Bluetooth & Wireless Speakers,Portable Audio & Video,Electronics,MP3 & MP4 Player Accessories,Portable Speakers,Audio",2015-11-16 06:26:07+00:00,2018-07-19 03:52:12+00:00,Electronics
AVpgNkVc1cnluZ0-yJB6,71.99,71.99,In Stock,New,Bestbuy.com,2017-08-01 17:00:00+00:00,No,Charges Apply,Outdoor Tech,"Bluetooth & Wireless Speakers,Portable Audio & Video,Electronics,MP3 & MP4 Player Accessories,Portable Speakers,Audio",2015-11-16 06:26:07+00:00,2018-07-19 03:52:12+00:00,Electronics
AVpgNkVc1cnluZ0-yJB6,63.99,63.99,In Stock,New,Bestbuy.com,2017-08-01 17:00:00+00:00,No,Charges Apply,Outdoor Tech,"Bluetooth & Wireless Speakers,Portable Audio & Video,Electronics,MP3 & MP4 Player Accessories,Portable Speakers,Audio",2015-11-16 06:26:07+00:00,2018-07-19 03:52:12+00:00,Electronics
AVpgNkVc1cnluZ0-yJB6,59.99,59.99,In Stock,New,Bestbuy.com,2017-08-30 07:00:00+00:00,No,Charges Apply,Outdoor Tech,"Bluetooth & Wireless Speakers,Portable Audio & Video,Electronics,MP3 & MP4 Player Accessories,Portable Speakers,Audio",2015-11-16 06:26:07+00:00,2018-07-19 03:52:12+00:00,Electronics
AVpgNkVc1cnluZ0-yJB6,64.99,64.99,In Stock,New,Bestbuy.com,2017-07-26 21:00:00+00:00,No,Charges Apply,Outdoor Tech,"Bluetooth & Wireless Speakers,Portable Audio & Video,Electronics,MP3 & MP4 Player Accessories,Portable Speakers,Audio",2015-11-16 06:26:07+00:00,2018-07-19 03:52:12+00:00,Electronics
AVpgNkVc1cnluZ0-yJB6,58.99,58.99,In Stock,New,Bestbuy.com,2017-03-10 22:00:00+00:00,No,Charges Apply,Outdoor Tech,"Bluetooth & Wireless Speakers,Portable Audio & Video,Electronics,MP3 & MP4 Player Accessories,Portable Speakers,Audio",2015-11-16 06:26:07+00:00,2018-07-19 03:52:12+00:00,Electronics
AVpgNkVc1cnluZ0-yJB6,57.99,57.99,In Stock,New,Bestbuy.com,2018-05-26 15:00:00+00:00,No,Charges Apply,Outdoor Tech,"Bluetooth & Wireless Speakers,Portable Audio & Video,Electronics,MP3 & MP4 Player Accessories,Portable Speakers,Audio",2015-11-16 06:26:07+00:00,2018-07-19 03:52:12+00:00,Electronics
AVpgGPyq1cnluZ0-wbTJ,99.99,99.99,In Stock,New,UnbeatableSale,2018-05-26 15:00:00+00:00,No,Charges Apply,Motorola,"Electronics,Cameras & Camcorders,All Camcorders,Home, Garage & Office,Pet Supplies & Technology,Pet Cameras & Technology,Wearable Pet Cameras,Computers & Accessories,Computer Accessories & Peripherals,Audio & Video Accessories,Webcams,Housewares,Pet Cameras,Dog,Training Aids,Training & Behavior,Networking,Computers,Routers,pet,Security & Surveillance,Surveillance Video Equipment,Security Monitors & Displays",2015-05-11 12:38:42+00:00,2018-01-03 07:26:25+00:00,Electronics
AVpgGPyq1cnluZ0-wbTJ,99.99,99.99,In Stock,New,Bestbuy.com,2018-05-26 15:00:00+00:00,No,Free Shipping,Motorola,"Electronics,Cameras & Camcorders,All Camcorders,Home, Garage & Office,Pet Supplies & Technology,Pet Cameras & Technology,Wearable Pet Cameras,Computers & Accessories,Computer Accessories & Peripherals,Audio & Video Accessories,Webcams,Housewares,Pet Cameras,Dog,Training Aids,Training & Behavior,Networking,Computers,Routers,pet,Security & Surveillance,Surveillance Video Equipment,Security Monitors & Displays",2015-05-11 12:38:42+00:00,2018-01-03 07:26:25+00:00,Electronics
AWACBprXKZqtpbFMVBZo,199.99,199.99,In Stock,New,Bestbuy.com,2018-05-26 15:00:00+00:00,No,Free Shipping,Samsung,"Headphones,Bluetooth Headphones,All Headphones,Consumer Electronics,Portable Audio & Headphones,Earbud Headphones,Electronics,Audio,Mobile",2017-11-28 08:08:12+00:00,2018-07-02 16:00:13+00:00,Electronics
